                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 0.1663,                0.17712,                0.16921,                0.84815,                 0.9971,                0.97746,                0.98184,                0.97778,                 0.9971,                0.97746,                0.98184,                0.96938,                0.11302,                0.26959,                0.12117,                0.79402,             0.00035028,             0.00035028,             0.00035028
                    113,                0.16983,                0.14384,                0.16904,                0.85162,                0.99819,                0.97746,                0.98279,                0.98003,                0.99819,                0.97746,                0.98279,                0.97419,                0.11176,                0.27661,                0.10936,                0.79243,             0.00034647,             0.00034647,             0.00034647
                    114,                0.15979,                0.15581,                0.16649,                0.84953,                0.99727,                0.97746,                0.98234,                0.97791,                0.99727,                0.97746,                0.98234,                0.97332,                0.10787,                0.25249,                0.11114,                0.79073,             0.00034267,             0.00034267,             0.00034267
                    115,                0.16196,                0.16078,                0.16342,                0.84533,                0.99735,                0.97746,                0.98043,                0.97709,                0.99735,                0.97746,                0.98043,                0.97446,                 0.1277,                0.24626,                0.13161,                0.80057,             0.00033886,             0.00033886,             0.00033886
                    116,                0.15627,                0.17544,                0.16098,                0.85278,                0.99729,                0.97746,                0.98092,                 0.9784,                0.99729,                0.97746,                0.98092,                0.97317,                0.10085,                0.27973,                0.09989,                0.78986,             0.00033505,             0.00033505,             0.00033505
                    117,                0.15309,                0.15619,                0.15707,                0.84629,                0.99583,                0.97746,                0.98167,                0.97709,                0.99583,                0.97746,                0.98167,                0.97009,                0.11076,                0.28217,                0.12292,                0.79498,             0.00033125,             0.00033125,             0.00033125
                    118,                0.15926,                0.15281,                0.16486,                0.84578,                 0.9975,                0.97746,                0.97911,                0.97517,                 0.9975,                0.97746,                0.97911,                0.97006,                0.12155,                0.29825,                0.13711,                0.80086,             0.00032744,             0.00032744,             0.00032744
                    119,                0.15822,                0.15108,                 0.1671,                0.84796,                0.99743,                0.97746,                   0.98,                0.97493,                0.99743,                0.97746,                   0.98,                0.96879,                0.10777,                0.29033,                0.12449,                0.79401,             0.00032363,             0.00032363,             0.00032363
                    120,                0.15303,                0.16626,                0.15827,                0.85083,                0.99706,                0.97746,                0.98198,                0.97889,                0.99706,                0.97746,                0.98198,                0.97292,                0.11385,                0.32309,                0.14151,                0.79946,             0.00031983,             0.00031983,             0.00031983
                    121,                0.15465,                0.16844,                0.15986,                0.84251,                0.99748,                0.97746,                0.97986,                0.97744,                0.99748,                0.97746,                0.97986,                0.97296,                0.09455,                0.32614,                0.11488,                0.78937,             0.00031602,             0.00031602,             0.00031602
                    122,                0.15475,                0.18748,                0.14824,                0.84799,                0.99757,                0.97746,                0.97998,                0.97627,                0.99757,                0.97746,                0.97998,                0.97089,                0.09231,                0.28418,                0.09901,                 0.7881,             0.00031221,             0.00031221,             0.00031221
                    123,                0.14562,                0.20516,                0.14865,                0.83835,                0.99811,                0.97746,                0.98123,                0.97589,                0.99811,                0.97746,                0.98123,                0.97232,                0.10069,                 0.2705,                0.10746,                0.79029,             0.00030841,             0.00030841,             0.00030841
                    124,                0.14559,                0.16039,                0.14602,                 0.8378,                 0.9978,                0.97746,                0.98219,                0.97838,                 0.9978,                0.97746,                0.98219,                0.97389,                0.10207,                0.27224,                0.11388,                0.79073,              0.0003046,              0.0003046,              0.0003046
